,Date,Open,High,Low,Close,Volume,MarketCap
627,"Jun 14, 2018",3.89,4.20,3.86,4.15,"1,196,480",0
628,"Jun 13, 2018",4.33,4.33,3.73,3.89,"1,089,760",0
629,"Jun 12, 2018",4.45,4.53,4.27,4.33,"1,232,530",0
630,"Jun 11, 2018",4.79,4.79,4.09,4.45,"1,250,330",0
631,"Jun 10, 2018",4.94,4.94,4.48,4.80,"1,350,140",0
632,"Jun 09, 2018",5.02,5.22,4.91,4.94,"1,266,220",0
633,"Jun 08, 2018",5.00,5.07,4.92,5.01,"1,228,880",0
634,"Jun 07, 2018",4.92,5.06,4.92,5.00,"1,226,990",0
635,"Jun 06, 2018",5.32,5.32,4.80,4.91,"1,504,880",0
636,"Jun 05, 2018",4.94,5.32,4.87,5.32,"1,567,270",0
637,"Jun 04, 2018",5.09,5.32,4.85,4.93,"1,344,880",0
638,"Jun 03, 2018",5.77,5.80,5.00,5.06,"1,261,420",0
639,"Jun 02, 2018",5.16,5.97,5.16,5.78,"1,271,660",0
640,"Jun 01, 2018",4.83,5.20,4.79,5.16,"964,214",0
641,"May 31, 2018",4.94,5.31,4.78,4.83,"799,551",0
642,"May 30, 2018",4.82,5.29,4.67,5.13,"795,714",0
643,"May 29, 2018",4.22,4.86,4.18,4.86,"746,728",0
644,"May 28, 2018",4.35,4.44,4.20,4.22,"734,131",0
645,"May 27, 2018",4.40,4.71,4.28,4.34,"888,253",0
646,"May 26, 2018",4.38,4.72,4.34,4.40,"850,989",0
647,"May 25, 2018",4.11,4.55,4.10,4.39,"748,165",0
648,"May 24, 2018",3.89,4.12,3.85,4.09,"808,681",0
649,"May 23, 2018",4.18,4.25,3.85,3.92,"686,064",0
650,"May 22, 2018",4.50,4.64,4.09,4.18,"834,201",0
651,"May 21, 2018",4.86,4.91,4.49,4.51,"648,977",0
652,"May 20, 2018",4.77,5.01,4.75,4.86,"719,261",0
653,"May 19, 2018",4.70,4.85,4.66,4.76,"539,467",0
654,"May 18, 2018",4.51,4.73,4.45,4.70,"707,950",0
655,"May 17, 2018",4.50,4.68,4.45,4.51,"838,531",0
656,"May 16, 2018",5.02,5.02,4.43,4.51,"830,118",0
657,"May 15, 2018",5.15,5.46,4.60,5.03,"1,396,440",0
658,"May 14, 2018",4.31,5.20,4.19,5.13,"908,313",0
659,"May 13, 2018",3.93,4.90,3.64,4.29,"775,378",0
660,"May 12, 2018",3.70,3.95,3.54,3.89,"606,088",0
661,"May 11, 2018",3.85,3.91,3.65,3.71,"690,693",0
662,"May 10, 2018",3.90,4.00,3.80,3.84,"426,150",0
663,"May 09, 2018",3.80,3.99,3.67,3.90,"721,042",0
664,"May 08, 2018",3.85,3.93,3.72,3.80,"635,011",0
665,"May 07, 2018",4.03,4.04,3.76,3.84,"389,978",0
666,"May 06, 2018",4.07,4.21,3.89,4.03,"940,943",0
667,"May 05, 2018",3.87,4.15,3.87,4.06,"685,947",0
668,"May 04, 2018",3.92,4.07,3.80,3.89,"1,101,230",0
669,"May 03, 2018",3.70,3.94,3.62,3.93,"864,271",0
670,"May 02, 2018",3.63,3.73,3.48,3.71,"321,435",0
671,"May 01, 2018",3.62,3.66,3.45,3.65,"447,033",0
672,"Apr 30, 2018",3.77,3.85,3.50,3.62,"921,106",0
673,"Apr 29, 2018",3.73,3.90,3.64,3.77,"1,188,380",0
674,"Apr 28, 2018",3.54,3.73,3.41,3.73,"930,614",0
675,"Apr 27, 2018",3.51,3.77,3.40,3.55,"983,449",0
676,"Apr 26, 2018",3.58,3.59,3.34,3.50,"1,079,720",0
677,"Apr 25, 2018",4.18,4.21,3.29,3.62,"1,198,230",0
678,"Apr 24, 2018",3.46,4.21,3.45,4.21,"1,480,110",0
679,"Apr 23, 2018",3.15,3.49,2.97,3.47,"1,126,150",0
680,"Apr 22, 2018",3.00,3.17,2.94,3.17,"490,323",0
681,"Apr 21, 2018",2.99,3.08,2.94,2.98,"318,341",0
682,"Apr 20, 2018",3.05,3.20,2.93,2.99,"764,020",0
683,"Apr 19, 2018",3.02,3.05,2.91,3.05,"438,272",0
684,"Apr 18, 2018",2.84,3.03,2.83,3.02,"352,946",0
685,"Apr 17, 2018",3.06,3.09,2.82,2.85,"312,086",0
686,"Apr 16, 2018",2.99,3.12,2.92,3.06,"314,907",0
687,"Apr 15, 2018",2.87,3.11,2.85,2.99,"711,535",0
688,"Apr 14, 2018",2.84,2.93,2.77,2.87,"562,631",0
689,"Apr 13, 2018",3.05,3.08,2.79,2.84,"561,679",0
690,"Apr 12, 2018",2.67,3.07,2.65,3.05,"801,305",0
691,"Apr 11, 2018",2.68,2.73,2.63,2.67,"627,519",0
692,"Apr 10, 2018",2.61,2.70,2.58,2.68,"570,796",0
693,"Apr 09, 2018",2.65,2.75,2.52,2.61,"597,836",0
694,"Apr 08, 2018",2.60,2.67,2.60,2.64,"645,937",0
695,"Apr 07, 2018",2.51,2.66,2.49,2.60,"426,068",0
696,"Apr 06, 2018",2.69,2.70,2.46,2.50,"434,243",0
697,"Apr 05, 2018",2.67,2.72,2.54,2.70,"952,683",0
698,"Apr 04, 2018",2.87,2.90,2.56,2.66,"846,519",0
699,"Apr 03, 2018",2.76,2.94,2.69,2.88,"682,609",0
700,"Apr 02, 2018",2.65,2.80,2.63,2.75,"257,206",0
701,"Apr 01, 2018",2.87,2.89,2.54,2.64,"534,227",0
702,"Mar 31, 2018",2.81,2.96,2.73,2.86,"312,477",0
703,"Mar 30, 2018",2.78,3.06,2.67,2.81,"435,505",0
704,"Mar 29, 2018",3.13,3.15,2.74,2.79,"375,158",0
705,"Mar 28, 2018",3.01,3.21,2.94,3.14,"441,428",0
706,"Mar 27, 2018",3.52,3.57,2.91,3.02,"1,624,890",0
707,"Mar 26, 2018",3.94,4.16,3.30,3.52,"1,057,200",0
708,"Mar 25, 2018",3.90,4.03,3.68,3.93,"552,477",0
709,"Mar 24, 2018",3.51,3.91,3.36,3.91,"1,218,370",0
710,"Mar 23, 2018",3.37,3.47,3.20,3.47,"468,063",0
711,"Mar 22, 2018",3.38,3.43,3.20,3.34,"480,031",0
712,"Mar 21, 2018",3.30,3.54,3.20,3.35,"753,571",0
713,"Mar 20, 2018",3.05,3.33,2.85,3.29,"813,326",0
714,"Mar 19, 2018",2.81,3.21,2.81,3.02,"700,166",0
715,"Mar 18, 2018",2.79,2.83,2.51,2.82,"411,180",0
716,"Mar 17, 2018",2.94,2.95,2.73,2.79,"346,576",0
717,"Mar 16, 2018",3.16,3.19,2.94,2.94,"409,957",0
718,"Mar 15, 2018",3.08,3.29,2.87,3.17,"240,690",0
719,"Mar 14, 2018",3.38,3.64,2.95,3.09,"327,781",0
720,"Mar 13, 2018",3.30,3.45,3.16,3.38,"182,144",0
721,"Mar 12, 2018",3.57,3.90,3.21,3.31,"360,429",0
722,"Mar 11, 2018",3.01,3.60,2.92,3.60,"251,491",0
723,"Mar 10, 2018",3.06,3.25,3.01,3.01,"311,390",0
724,"Mar 09, 2018",3.02,3.17,2.74,3.08,"502,712",0
725,"Mar 08, 2018",3.40,3.55,2.90,3.04,"670,284",0
726,"Mar 07, 2018",3.58,3.74,3.30,3.40,"371,408",0
727,"Mar 06, 2018",4.08,4.08,3.57,3.62,"925,033",0
728,"Mar 05, 2018",4.25,4.27,4.00,4.05,"306,890",0
729,"Mar 04, 2018",4.38,4.40,4.07,4.26,"425,664",0
730,"Mar 03, 2018",4.30,4.46,4.26,4.41,"257,175",0
731,"Mar 02, 2018",4.38,4.43,4.28,4.31,"327,186",0
732,"Mar 01, 2018",4.24,4.56,4.22,4.39,"547,252",0
733,"Feb 28, 2018",4.32,4.89,4.16,4.23,"702,098",0
734,"Feb 27, 2018",4.00,4.43,3.71,4.36,"556,383",0
735,"Feb 26, 2018",4.72,4.79,3.12,3.96,"1,583,130",0
736,"Feb 25, 2018",4.83,5.00,4.63,4.67,"524,865",0
737,"Feb 24, 2018",4.70,5.06,4.49,4.84,"1,219,590",0
738,"Feb 23, 2018",4.05,4.70,3.95,4.69,"1,623,090",0
739,"Feb 22, 2018",3.53,4.16,3.27,4.06,"2,167,420",0
740,"Feb 21, 2018",3.88,3.92,3.51,3.53,"1,102,720",0
741,"Feb 20, 2018",3.51,4.58,3.47,3.91,"2,076,160",0
742,"Feb 19, 2018",2.85,3.70,2.71,3.44,"1,528,560",0
743,"Feb 18, 2018",2.77,2.96,2.60,2.87,"1,038,200",0
744,"Feb 17, 2018",2.69,2.86,2.67,2.75,"900,364",0
745,"Feb 16, 2018",2.56,2.74,2.50,2.69,"903,445",0
746,"Feb 15, 2018",2.50,2.77,2.48,2.57,"751,962",0
747,"Feb 14, 2018",2.61,2.86,2.28,2.50,"1,870,300",0
748,"Feb 13, 2018",3.22,3.23,2.32,2.61,"1,543,840",0
749,"Feb 12, 2018",3.00,3.30,3.00,3.22,"928,316",0
750,"Feb 11, 2018",3.28,3.29,2.92,2.98,"606,314",0
751,"Feb 10, 2018",3.16,3.53,3.13,3.27,"1,086,180",0
752,"Feb 09, 2018",2.98,3.32,2.75,3.17,"1,119,960",0
753,"Feb 08, 2018",2.41,3.02,2.41,2.95,"1,888,850",0
754,"Feb 07, 2018",2.45,2.85,2.19,2.42,"2,082,500",0
755,"Feb 06, 2018",2.41,2.47,1.76,2.46,"1,706,220",0
756,"Feb 05, 2018",3.04,3.09,2.19,2.41,"2,070,610",0
757,"Feb 04, 2018",3.17,3.50,2.91,3.07,"1,498,690",0
758,"Feb 03, 2018",2.87,3.28,2.75,3.18,"1,660,240",0
759,"Feb 02, 2018",3.06,3.07,2.43,2.85,"2,820,460",0
760,"Feb 01, 2018",3.39,3.48,2.79,3.06,"3,109,900",0
761,"Jan 31, 2018",3.48,3.80,2.79,3.39,"2,148,400",0
762,"Jan 30, 2018",3.31,4.15,2.73,3.44,"1,429,180",0
763,"Jan 29, 2018",4.54,4.89,2.83,3.28,"2,035,690",0
764,"Jan 28, 2018",4.12,4.68,4.12,4.58,"617,533",0
765,"Jan 27, 2018",4.11,4.20,4.02,4.09,"343,186",0
766,"Jan 26, 2018",4.01,4.15,3.84,4.11,"621,430",0
767,"Jan 25, 2018",3.95,4.57,3.84,4.04,"1,303,740",0
768,"Jan 24, 2018",4.74,4.82,3.85,4.24,"1,542,820",0
769,"Jan 23, 2018",4.68,4.93,4.52,4.74,"4,212,570",0
770,"Jan 22, 2018",4.64,5.03,4.36,4.73,"2,760,220",0
771,"Jan 21, 2018",5.01,5.07,4.41,4.58,"1,290,190",0
772,"Jan 20, 2018",4.78,5.11,4.73,4.99,"3,153,040",0
773,"Jan 19, 2018",5.08,5.43,4.51,4.74,"4,734,330",0
774,"Jan 18, 2018",4.52,5.76,4.46,5.13,"3,888,860",0
775,"Jan 17, 2018",4.82,5.19,3.94,4.53,"2,515,590",0
776,"Jan 16, 2018",5.24,5.34,4.40,4.84,"3,465,340",0
777,"Jan 15, 2018",5.52,5.74,4.89,5.23,"3,217,700",0
778,"Jan 14, 2018",6.06,6.10,4.91,5.55,"3,379,230",0
779,"Jan 13, 2018",5.78,6.09,5.41,6.07,"1,687,140",0
780,"Jan 12, 2018",5.29,6.40,4.94,5.75,"1,125,140",0
781,"Jan 11, 2018",4.93,5.49,4.68,5.27,"961,974",0
782,"Jan 10, 2018",4.95,5.72,4.51,4.95,"1,154,550",0
783,"Jan 09, 2018",4.77,5.81,4.64,4.97,"1,552,540",0
784,"Jan 08, 2018",5.51,5.91,4.43,4.74,"1,398,750",0
785,"Jan 07, 2018",5.29,6.66,5.20,5.44,"1,354,790",0
786,"Jan 06, 2018",5.52,6.46,5.08,5.45,"1,202,100",0
787,"Jan 05, 2018",4.57,7.31,4.57,5.48,"1,852,540",0
788,"Jan 04, 2018",7.14,7.55,6.10,6.15,"1,201,580",0
789,"Jan 03, 2018",5.55,7.09,5.50,7.09,"1,702,840",0
790,"Jan 02, 2018",4.54,6.05,4.54,5.54,"1,814,600",0
791,"Jan 01, 2018",4.11,4.73,3.95,4.53,"675,780",0
792,"Dec 31, 2017",3.84,4.24,3.72,4.08,"519,750",0
793,"Dec 30, 2017",3.78,4.17,3.72,3.88,"713,963",0
794,"Dec 29, 2017",3.82,4.43,3.71,3.76,"945,485",0
795,"Dec 28, 2017",3.86,3.92,3.52,3.79,"579,467",0
796,"Dec 27, 2017",4.33,4.33,3.74,3.87,"1,123,050",0
797,"Dec 26, 2017",3.90,4.35,3.67,4.26,"813,451",0
798,"Dec 25, 2017",4.01,4.57,3.90,3.90,"1,310,020",0
799,"Dec 24, 2017",4.40,4.62,3.66,4.02,"1,639,850",0
800,"Dec 23, 2017",3.93,4.67,3.92,4.43,"1,516,870",0
801,"Dec 22, 2017",5.14,5.20,3.45,3.85,"1,721,410",0
802,"Dec 21, 2017",4.88,5.55,4.62,5.03,"1,804,550",0
803,"Dec 20, 2017",5.74,7.39,4.37,4.85,"2,464,740",0
804,"Dec 19, 2017",8.39,8.41,7.47,7.56,"3,158,240",0
805,"Dec 18, 2017",10.56,10.56,5.79,8.35,"2,967,030",0
806,"Dec 17, 2017",5.99,12.19,5.84,10.56,"3,035,850",0
807,"Dec 16, 2017",5.03,6.03,4.99,5.98,"755,714",0
808,"Dec 15, 2017",4.44,5.28,4.44,5.00,"972,025",0
809,"Dec 14, 2017",4.03,4.44,3.94,4.44,"582,458",0
810,"Dec 13, 2017",4.30,4.37,3.98,4.07,"692,505",0
811,"Dec 12, 2017",3.90,4.34,3.84,4.30,"838,919",0
812,"Dec 11, 2017",3.45,3.97,3.27,3.87,"735,963",0
813,"Dec 10, 2017",3.42,3.65,3.01,3.45,"923,580",0
814,"Dec 09, 2017",3.83,3.93,3.15,3.41,"866,925",0
815,"Dec 08, 2017",3.78,3.95,3.32,3.82,"924,748",0
816,"Dec 07, 2017",3.30,3.78,3.09,3.78,"463,861",0
817,"Dec 06, 2017",2.79,3.72,2.79,3.31,"708,488",0
818,"Dec 05, 2017",2.67,2.84,2.65,2.80,"496,599",0
819,"Dec 04, 2017",2.72,2.78,2.55,2.67,"643,893",0
820,"Dec 03, 2017",2.48,2.88,2.47,2.72,"511,950",0
821,"Dec 02, 2017",2.42,2.52,2.38,2.49,"463,783",0
822,"Dec 01, 2017",2.18,2.42,2.07,2.42,"530,200",0
823,"Nov 30, 2017",2.06,2.29,1.95,2.19,"340,965",0
824,"Nov 29, 2017",2.13,2.40,1.94,2.06,"412,355",0
825,"Nov 28, 2017",2.18,2.26,2.07,2.13,"504,296",0
826,"Nov 27, 2017",2.18,2.26,2.03,2.17,"391,622",0
827,"Nov 26, 2017",2.02,2.21,2.02,2.17,"799,362",0
828,"Nov 25, 2017",1.95,2.21,1.93,2.03,"589,199",0
829,"Nov 24, 2017",2.02,2.11,1.85,1.98,"787,662",0
830,"Nov 23, 2017",2.29,2.39,2.02,2.02,"321,518",0
831,"Nov 22, 2017",1.73,2.43,1.72,2.32,"853,953",0
832,"Nov 21, 2017",1.75,1.77,1.68,1.72,"295,924",0
833,"Nov 20, 2017",1.71,1.77,1.69,1.75,"287,842",0
834,"Nov 19, 2017",1.68,1.73,1.64,1.72,"255,118",0
835,"Nov 18, 2017",1.64,1.71,1.62,1.69,"187,698",0
836,"Nov 17, 2017",1.65,1.70,1.63,1.65,"271,884",0
837,"Nov 16, 2017",1.62,1.68,1.53,1.66,"386,974",0
838,"Nov 15, 2017",1.56,1.66,1.54,1.61,"178,352",0
839,"Nov 14, 2017",1.45,1.59,1.45,1.56,"372,245",0
840,"Nov 13, 2017",1.50,1.56,1.40,1.46,"390,003",0
841,"Nov 12, 2017",1.58,1.60,1.44,1.48,"278,535",0
842,"Nov 11, 2017",1.55,1.63,1.51,1.58,"500,045",0
843,"Nov 10, 2017",1.73,1.79,1.51,1.56,"507,916",0
844,"Nov 09, 2017",1.62,1.77,1.56,1.71,"506,992",0
845,"Nov 08, 2017",1.72,1.76,1.61,1.62,"603,375",0
846,"Nov 07, 2017",1.56,1.85,1.52,1.72,"599,851",0
847,"Nov 06, 2017",1.70,1.78,1.55,1.55,"504,421",0
848,"Nov 05, 2017",1.78,1.81,1.69,1.70,"338,133",0
849,"Nov 04, 2017",1.75,1.88,1.75,1.77,"567,026",0
850,"Nov 03, 2017",1.62,1.78,1.59,1.74,"642,585",0
851,"Nov 02, 2017",1.72,1.75,1.49,1.61,"701,330",0
852,"Nov 01, 2017",1.73,1.80,1.65,1.72,"486,612",0
853,"Oct 31, 2017",1.74,1.82,1.66,1.75,"714,885",0
854,"Oct 30, 2017",1.74,1.86,1.72,1.75,"666,903",0
855,"Oct 29, 2017",1.80,1.83,1.70,1.75,"571,833",0
856,"Oct 28, 2017",1.77,1.85,1.74,1.80,"353,571",0
857,"Oct 27, 2017",1.79,1.86,1.78,1.78,"283,231",0
858,"Oct 26, 2017",1.78,1.80,1.72,1.79,"215,177",0
859,"Oct 25, 2017",1.84,1.88,1.72,1.78,"185,990",0
860,"Oct 24, 2017",1.71,1.98,1.67,1.84,"391,817",0
861,"Oct 23, 2017",1.67,1.80,1.66,1.72,"437,565",0
862,"Oct 22, 2017",1.82,1.90,1.63,1.68,"568,426",0
863,"Oct 21, 2017",1.89,1.96,1.64,1.82,"662,759",0
864,"Oct 20, 2017",2.00,2.24,1.82,1.89,"869,169",0
865,"Oct 19, 2017",2.29,2.50,1.70,2.03,"1,489,370",0
866,"Oct 18, 2017",2.50,2.52,2.25,2.28,"1,072,900",0
867,"Oct 17, 2017",2.57,2.63,2.36,2.50,"1,080,100",0
868,"Oct 16, 2017",2.48,2.64,2.41,2.59,"478,468",0
869,"Oct 15, 2017",2.64,2.79,2.40,2.50,"339,115",0
870,"Oct 14, 2017",2.45,2.66,2.41,2.62,"649,276",0
871,"Oct 13, 2017",2.49,2.51,2.34,2.44,"691,607",0
872,"Oct 12, 2017",2.25,2.48,2.25,2.47,"460,146",0
873,"Oct 11, 2017",2.29,2.33,2.23,2.26,"484,819",0
874,"Oct 10, 2017",2.30,2.39,2.10,2.32,"799,158",0
875,"Oct 09, 2017",2.34,2.44,2.12,2.32,"751,712",0
876,"Oct 08, 2017",2.40,2.46,2.32,2.35,"466,671",0
877,"Oct 07, 2017",2.18,2.44,2.18,2.38,"453,749",0
878,"Oct 06, 2017",2.11,2.20,2.10,2.18,"524,678",0
879,"Oct 05, 2017",2.18,2.19,1.96,2.13,"501,729",0
880,"Oct 04, 2017",1.88,2.18,1.88,2.15,"476,292",0
881,"Oct 03, 2017",1.90,2.07,1.76,1.92,"476,488",0
882,"Oct 02, 2017",1.66,1.96,1.66,1.85,"459,394",0
